DateTime,Power(MW),Supply(MW),Demand(MW),T-1-R,T-1-Y,T-1-B,T-2-R,T-2-Y,T-2-B,T-3-R,T-3-Y,T-3-B,T-4-R,T-4-Y,T-4-B,T-1(MW),T-2(MW),T-3(MW),T-4(MW)
2021-12-29 13:00:00,18,14.3,14.3,80,80,80,80,80,80,68,68,68,50,50,50,4,4,3.8,2.5
2021-12-29 14:00:00,18,13.3,13.3,80,80,80,63,63,63,68,68,68,42,42,42,4,3.3,3.8,2.2
2021-12-29 15:00:00,18,12,12,86,86,86,38,38,38,72,72,72,44,44,44,4.3,1.9,3.6,2.2
2021-12-29 16:00:00,18,13.5,13.5,86,86,86,68,68,68,72,72,72,44,44,44,4.3,3.4,3.6,2.2
2021-12-29 17:00:00,25,13.5,13.5,86,86,86,68,68,68,72,72,72,44,44,44,4.3,3.4,3.6,2.2
2021-12-29 18:00:00,25,13.5,13.5,86,86,86,68,68,68,72,72,72,44,44,44,4.3,3.4,3.6,2.2
2021-12-29 19:00:00,25,15.1,15.1,92,92,92,80,80,80,72,72,72,58,58,58,4.6,4,3.6,2.9
2021-12-29 19:30:00,25,15.1,15.1,92,92,92,80,80,80,72,72,72,58,58,58,4.6,4,3.6,2.9
2021-12-29 20:00:00,25,15.1,15.1,92,92,92,80,80,80,72,72,72,58,58,58,4.6,4,3.6,2.9
2021-12-29 21:00:00,25,15.1,15.1,92,92,92,80,80,80,72,72,72,58,58,58,4.6,4,3.6,2.9
2021-12-30 00:00:00,25,12.8,12.8,80,80,80,60,60,60,63,63,63,50,50,50,4,3,3.3,2.5
2021-12-30 01:00:00,25,12.8,12.8,80,80,80,60,60,60,63,63,63,50,50,50,4,3,3.3,2.5
2021-12-30 02:00:00,25,12.8,12.8,80,80,80,60,60,60,63,63,63,50,50,50,4,3,3.3,2.5
2021-12-30 03:00:00,25,12.8,12.8,68,68,68,60,60,60,62,62,62,50,50,50,3.8,3,3.2,2.5
2021-12-30 04:00:00,25,12,12,68,68,68,60,60,60,62,62,62,50,50,50,3.8,3,3.2,2.5
2021-12-30 05:00:00,25,12,12,68,68,68,60,60,60,62,62,62,50,50,50,3.8,3,3.2,2.5
2021-12-30 06:00:00,25,12,12,68,68,68,49,49,49,62,62,62,50,50,50,3.8,2.9,3.2,2.5
2021-12-30 07:00:00,25,12,12,68,68,68,49,49,49,62,62,62,50,50,50,3.8,2.9,3.2,2.5
2021-12-30 08:00:00,25,12.4,12.4,68,68,68,62,62,62,63,63,63,41,41,41,3.8,3.2,3.3,2.1
2021-12-30 09:00:00,25,13.2,13.2,70,70,70,70,70,70,67,67,67,50,50,50,3.5,3.5,3.7,2.5
2021-12-30 10:00:00,25,11.4,11.4,67,67,67,70,70,70,67,67,67,10,10,10,3.7,3.5,3.7,0.05
2021-12-30 11:00:00,25,12.2,12.2,68,68,68,80,80,80,67,67,67,12,12,12,3.8,4,3.7,0.07
2021-12-30 12:00:00,25,12.6,12.6,80,80,80,80,80,80,68,68,68,13,13,13,4,4,3.8,0.8
2021-12-30 13:00:00,20,11.8,11.8,63,63,63,80,80,80,70,70,70,20,20,20,3.3,4,3.5,1
2021-12-30 14:00:00,20,11.8,11.8,63,63,63,80,80,80,70,70,70,20,20,20,3.3,4,3.5,1
2021-12-30 15:00:00,20,13.4,13.4,76,76,76,76,76,76,78,78,78,38,38,38,3.8,3.8,3.9,1.9
2021-12-30 16:00:00,20,11.2,11.2,74,74,74,78,78,78,74,74,74,20,20,20,3.7,3.9,3.7,1
2021-12-30 17:00:00,20,13.4,13.4,70,70,70,76,76,76,74,74,74,50,50,50,3.5,3.8,3.7,2.5
2021-12-30 18:00:00,20,14.7,14.7,80,80,80,86,86,86,74,74,74,56,56,56,4,4.3,3.7,2.8
2021-12-30 19:00:00,20,14.4,14.4,80,80,80,80,80,80,72,72,72,56,56,56,4,4,3.6,2.8
2021-12-30 19:30:00,20,14.4,14.4,80,80,80,80,80,80,72,72,72,56,56,56,4,4,3.6,2.8
2021-12-30 20:00:00,20,14.2,14.2,80,80,80,78,78,78,70,70,70,56,56,56,4,3.9,3.5,2.8
2021-12-30 21:00:00,20,14.3,14.3,80,80,80,72,72,72,76,76,76,58,58,58,4,3.6,3.8,2.9
2021-12-30 22:00:00,20,14.3,14.3,80,80,80,72,72,72,76,76,76,58,58,58,4,3.6,3.8,2.9
2021-12-30 23:00:00,20,14.3,14.3,80,80,80,72,72,72,76,76,76,58,58,58,4,3.6,3.8,2.9
2021-12-31 00:00:00,20,12.4,12.4,80,80,80,60,60,60,60,60,60,48,48,48,4,3,3,2.5
2021-12-31 01:00:00,20,12.4,12.4,80,80,80,60,60,60,60,60,60,48,48,48,4,3,3,2.4
2021-12-31 02:00:00,20,12.4,12.4,80,80,80,60,60,60,60,60,60,48,48,48,4,3,3,2.4
2021-12-31 03:00:00,20,10.7,10.7,56,56,56,52,52,52,62,62,62,44,44,44,2.8,2.6,3.1,2.2
2021-12-31 04:00:00,20,10.7,10.7,56,56,56,52,52,52,62,62,62,44,44,44,2.8,2.6,3.1,2.2
2021-12-31 05:00:00,20,10.7,10.7,56,56,56,52,52,52,62,62,62,44,44,44,2.8,2.6,3.1,2.2
2021-12-31 06:00:00,20,10.7,10.7,56,56,56,52,52,52,62,62,62,44,44,44,2.8,2.6,3.1,2.2
2021-12-31 07:00:00,20,10.7,10.7,56,56,56,52,52,52,62,62,62,44,44,44,2.8,2.6,3.1,2.2
2021-12-31 08:00:00,20,10.5,10.5,60,60,60,50,50,50,60,60,60,40,40,40,3,2.5,3,2
2021-12-31 09:00:00,20,11.5,11.5,70,70,70,60,60,60,60,60,60,40,40,40,3.5,3,3,2
2021-12-31 10:00:00,20,12.5,12.5,80,80,80,60,60,60,70,70,70,40,40,40,4,3,3.5,2
2021-12-31 11:00:00,20,12.3,12.3,80,80,80,60,60,60,63,63,63,40,40,40,4,3,3.3,2
2021-12-31 12:00:00,20,13,13,90,90,90,60,60,60,70,70,70,40,40,40,4.5,3,3.5,2
2021-12-31 13:00:00,20,12.2,12.2,70,70,70,52,52,52,70,70,70,50,50,50,5.5,2.7,3.5,2.5
2021-12-31 14:00:00,20,10.7,10.7,60,60,60,50,50,50,62,62,62,40,40,40,3,2.5,3.2,2
2021-12-31 15:00:00,20,11.5,11.5,66,66,66,52,52,52,70,70,70,42,42,42,3.3,2.6,3.5,2.1
2021-12-31 16:00:00,20,10.7,10.7,60,60,60,50,50,50,64,64,64,40,40,40,3,2.5,3.2,2
2021-12-31 17:00:00,20,11,11,62,62,62,54,54,54,64,64,64,40,40,40,3.1,2.7,3.2,2
2021-12-31 18:00:00,18,12.7,12.7,62,62,62,72,72,72,70,70,70,50,50,50,3.1,3.6,3.5,2.5
2021-12-31 19:00:00,18,12.7,12.7,68,68,68,60,60,60,72,72,72,54,54,54,3.4,3,3.6,2.7
2021-12-31 19:30:00,18,13.2,13.2,72,72,72,62,62,62,76,76,76,54,54,54,3.6,3.1,3.8,2.7
2021-12-31 20:00:00,18,13.2,13.2,72,72,72,62,62,62,76,76,76,54,54,54,3.6,3.1,3.8,2.7
2021-12-31 21:00:00,18,12.9,12.9,70,70,70,60,60,60,76,76,76,52,52,52,3.5,3,3.8,2.6
2021-12-31 22:00:00,18,12.9,12.9,70,70,70,60,60,60,76,76,76,52,52,52,3.5,3,3.8,2.6
2021-12-31 23:00:00,18,12.9,12.9,70,70,70,60,60,60,76,76,76,52,52,52,3.5,3,3.8,2.6
2022-01-01 00:00:00,15,10.2,10.2,52,52,52,52,52,52,60,60,60,40,40,40,2.6,2.6,3,2
2022-01-01 01:00:00,15,10.2,10.2,52,52,52,52,52,52,60,60,60,40,40,40,2.6,2.6,3,2
2022-01-01 02:00:00,15,10.2,10.2,52,52,52,52,52,52,60,60,60,40,40,40,2.6,2.6,3,2
2022-01-01 03:00:00,15,10.2,10.2,52,52,52,52,52,52,60,60,60,40,40,40,2.6,2.6,3,2
2022-01-01 04:00:00,15,10.2,10.2,52,52,52,52,52,52,60,60,60,40,40,40,2.6,2.6,3,2
2022-01-01 05:00:00,15,10.2,10.2,52,52,52,52,52,52,60,60,60,40,40,40,2.6,2.6,3,2
2022-01-01 06:00:00,15,10.2,10.2,52,52,52,52,52,52,60,60,60,40,40,40,2.6,2.6,3,2
2022-01-01 07:00:00,15,10.7,10.7,56,56,56,54,54,54,64,64,64,40,40,40,2.8,2.7,3.2,2
2022-01-01 08:00:00,15,10.7,10.7,56,56,56,54,54,54,64,64,64,40,40,40,2.8,2.7,3.2,2
2022-01-01 09:00:00,17,13.2,13.2,80,80,80,64,64,64,72,72,723,48,48,48,4,3.2,3.6,2.4
2022-01-01 10:00:00,17,7.8,14,36,36,36,30,30,30,44,44,44,46,46,46,1.8,1.5,2.2,2.3
2022-01-01 11:00:00,17,11.1,15,76,76,76,44,44,44,72,72,72,30,30,30,3.8,2.2,3.6,1.5
2022-01-01 12:00:00,17,11.1,15,76,76,76,44,44,44,72,72,72,30,30,30,3.8,2.2,3.6,1.5
2022-01-01 13:00:00,17,11.1,11.5,54,54,54,76,76,76,52,52,52,20,20,20,2.6,3.8,2.6,1
2022-01-01 14:00:00,17,13,13,76,76,76,68,68,68,68,68,68,48,48,48,3.8,3.4,3.4,2.4
2022-01-01 15:00:00,22,15.1,15,88,88,88,84,84,84,84,84,84,46,46,46,4.4,4.2,4.2,2.3
2022-01-01 16:00:00,22,14.3,14.3,84,84,84,80,80,80,78,78,78,46,46,46,4.2,4,3.9,2.3
2022-01-01 17:00:00,22,14,14,84,84,84,80,80,80,70,70,70,46,46,46,4.2,4,3.5,2.3
2022-01-01 18:00:00,22,14,14,84,84,84,80,80,80,70,70,70,46,46,46,4.2,4,3.5,2.3
2022-01-01 19:00:00,22,15.2,15,92,92,92,78,78,78,76,76,76,58,58,58,4.6,3.4,3.8,2.9
2022-01-01 19:30:00,22,14.8,14.8,92,92,92,78,78,78,76,76,76,48,48,48,4.6,3.9,3.8,2.4
2022-01-01 20:00:00,22,14.5,14.3,90,90,90,78,78,78,76,76,76,48,48,48,4,3.9,3.8,4.4
2022-01-01 21:00:00,22,14.3,13.4,90,90,90,70,70,70,70,70,70,48,48,48,4,3.5,3.5,2.4
2022-01-01 22:00:00,22,13.4,13.4,80,80,80,70,70,70,70,70,70,46,46,46,4,3.5,3.5,2.3
2022-01-01 23:00:00,22,11.7,11.7,66,66,66,54,54,54,68,68,68,46,46,46,3.3,2.7,3.4,2.3
2022-01-02 00:00:00,22,11.4,11.4,66,66,66,54,54,54,62,62,62,46,46,46,3.3,2.7,3.1,2.3
2022-01-02 01:00:00,16,11.4,11.4,66,66,66,54,54,54,62,62,62,46,46,46,3.3,2.7,3.1,2.3
2022-01-02 02:00:00,16,11.4,11.4,66,66,66,54,54,54,62,62,62,46,46,46,3.3,2.7,3.1,2.3
2022-01-02 03:00:00,16,11.4,11.4,66,66,66,54,54,54,62,62,62,46,46,46,3.3,2.7,3.1,2.3
2022-01-02 04:00:00,16,11.7,11.7,58,58,58,56,56,56,70,70,70,50,50,50,2.9,2.8,3.5,2.5
2022-01-02 05:00:00,16,11.7,11.7,58,58,58,56,56,56,70,70,70,50,50,50,2.9,2.8,3.5,2.5
2022-01-02 06:00:00,16,11.7,11.7,58,58,58,56,56,56,70,70,70,50,50,50,2.9,2.8,3.5,2.5
2022-01-02 07:00:00,16,11.1,11.1,50,50,50,54,54,54,70,70,70,50,50,50,2.5,2.7,3.5,2.5
2022-01-02 08:00:00,20,14,14,80,80,80,70,70,70,80,80,80,50,50,50,4,3.5,4,2.5
2022-01-02 09:00:00,20,14,14,80,80,80,70,70,70,80,80,80,50,50,50,4,3.5,4,2.5
2022-01-02 10:00:00,20,13.7,13.7,80,80,80,80,80,80,70,70,70,42,42,42,4,4,3.5,2.2
2022-01-02 11:00:00,20,14.3,14.3,83,83,83,80,80,80,80,80,80,40,40,40,4.3,4,4,2
2022-01-02 12:00:00,20,16,16,80,80,80,90,90,90,100,100,100,50,50,50,4,4.5,5,2.5
2022-01-02 13:00:00,20,13.5,15.5,80,80,80,70,70,70,90,90,90,30,30,30,4,3.5,4.5,1.5
2022-01-02 14:00:00,20,13.2,13.2,70,70,70,60,60,60,90,90,90,42,42,42,3.5,3,4.5,2.2
2022-01-02 15:00:00,20,14.6,14.6,78,78,78,74,74,74,52,52,52,48,48,48,3.9,3.7,2.6,2.4
2022-01-02 16:00:00,20,14.1,14.1,78,78,78,74,74,74,82,82,82,48,48,48,3.5,3.7,4.1,2.4
2022-01-02 17:00:00,20,14.1,14.1,78,78,74,74,74,74,82,82,82,48,48,48,3.9,3.7,4.1,2.4
2022-01-02 18:00:00,20,15.5,15.5,80,80,80,90,90,90,88,88,88,60,60,60,4,4.5,4.4,3
2022-01-02 19:00:00,20,15,15,78,78,78,90,90,90,90,90,90,50,50,50,3.5,4.5,4.5,2.5
2022-01-02 19:30:00,20,15,15,78,78,78,90,90,90,90,90,90,50,50,50,3.5,4.5,4.5,2.5
2022-01-02 20:00:00,20,15,15,70,70,70,90,90,90,90,90,90,50,50,50,3.5,4.5,4.5,2.5
2022-01-02 21:00:00,20,15,15,70,70,70,90,90,90,90,90,90,50,50,50,3.5,4.5,4.5,2.5
2022-01-02 22:00:00,20,14.1,14.1,76,76,76,66,66,66,84,84,84,56,56,56,3.8,3.3,4.2,2.8
2022-01-02 23:00:00,16,13.1,13.1,78,78,78,52,52,52,82,82,82,50,50,50,3.9,2.6,4.1,2.5
2022-01-03 00:00:00,16,13.3,13.3,78,78,78,56,56,56,84,84,84,48,48,48,3.9,2.8,4.2,2.4
2022-01-03 01:00:00,16,13.3,13.3,78,78,78,56,56,56,84,84,84,48,48,48,3.9,2.8,4.2,2.4
2022-01-03 02:00:00,16,13.3,13.3,78,78,78,56,56,56,84,84,84,48,48,48,3.9,2.8,4.2,2.4
2022-01-03 03:00:00,16,13.3,13.3,78,78,78,56,56,56,84,84,84,48,48,48,3.9,2.8,4.2,2.4
2022-01-03 04:00:00,16,13.3,13.3,78,78,78,56,56,56,84,84,84,48,48,48,3.9,2.8,4.2,2.4
2022-01-03 05:00:00,16,11.4,11.4,58,58,58,56,56,56,66,66,66,48,48,48,2.9,2.8,3.3,2.4
2022-01-03 06:00:00,16,11.4,11.4,58,58,58,56,56,56,66,66,66,48,48,48,2.9,2.8,3.3,2.4
2022-01-03 07:00:00,16,11.6,11.6,58,58,58,56,56,56,70,70,70,48,48,48,2.9,2.8,3.5,2.4
2022-01-03 08:00:00,16,13.9,13.9,82,82,82,74,73,74,80,80,80,48,48,48,4.1,3.7,4,2.4
2022-01-03 09:00:00,16,14,14,82,82,82,74,73,74,80,80,80,48,48,48,4.1,3.4,4,2.4
2022-01-03 10:00:00,20,14,14,84,82,82,74,73,74,80,80,80,48,48,48,4.1,3.4,4,2.3
2022-01-03 11:00:00,20,14,14,85,84,85,74,73,75,80,80,80,48,48,48,4.1,3.4,4,2.3
2022-01-03 12:00:00,20,14,14,86,84,85,75,73,76,80,80,80,48,48,48,4.2,3.4,4,2.3
2022-01-03 13:00:00,20,14,14,86,80,85,75,73,76,80,80,80,48,47,47,4.2,3.4,4,2.3
2022-01-03 14:00:00,20,13.9,13.9,86,87,86,75,76,76,80,80,80,48,48,48,4.2,3.4,4,2.3
2022-01-03 15:00:00,20,13.5,13.5,80,80,80,80,80,80,70,70,70,40,40,40,4,4,3.5,2
2022-01-03 16:00:00,20,13.8,13.8,72,72,72,73,73,73,73,73,73,50,50,50,3.7,3.8,3.8,2.5
2022-01-03 17:00:00,20,13.8,13.8,74,74,74,78,78,78,76,76,76,50,50,50,3.7,3.8,3.8,2.5
2022-01-03 18:00:00,20,15.6,15.6,96,96,96,80,80,80,80,80,80,56,56,56,4.8,4,4,2.8
2022-01-03 19:00:00,20,15,15,80,80,80,80,80,80,80,80,80,60,60,60,4,4,4,3
2022-01-03 19:30:00,,,,,,,,,,,,,,,,,,,
2022-01-03 20:00:00,20,14.8,14.8,80,80,80,73,73,73,80,80,80,60,60,60,4,3.8,4,3
2022-01-03 21:00:00,20,14.8,14.8,80,80,80,73,73,73,80,80,80,60,60,60,4,3.8,4,3
2022-01-03 22:00:00,16,14,14,84,84,84,64,64,64,76,76,76,56,56,56,4.2,3.2,3.8,2.8
2022-01-03 23:00:00,16,12.8,12.8,80,80,80,60,60,60,66,66,66,50,50,50,4,3,3.3,2.5
2022-01-04 00:00:00,16,10.4,10.4,60,60,60,42,42,42,62,62,62,44,44,44,3,2.1,3.1,2.2
2022-01-04 01:00:00,16,10,10,54,54,54,44,44,44,60,60,60,42,42,42,2.7,2.2,3,2.1
2022-01-04 02:00:00,16,9.9,9.9,50,50,50,50,50,50,58,58,58,40,40,40,2.5,2.5,2.9,2
2022-01-04 03:00:00,16,9.3,9.3,48,48,48,42,42,42,56,56,56,40,40,40,2.4,2.1,2.8,2
2022-01-04 04:00:00,16,9,9,48,48,48,42,42,42,50,50,50,40,40,40,2.4,2.1,2.5,2
2022-01-04 05:00:00,16,9,9,48,48,48,42,42,42,50,50,50,40,40,40,2.4,2.1,2.5,2
2022-01-04 06:00:00,,,,,,,,,,,,,,,,,,,
2022-01-04 07:00:00,,,,,,,,,,,,,,,,,,,
2022-01-04 08:00:00,20,16.5,16.5,100,100,100,80,80,80,90,90,90,60,60,60,5,4,4.5,3
2022-01-04 09:00:00,25,16.5,16.5,100,100,100,80,80,80,90,90,90,60,60,60,5,4,4.5,3
2022-01-04 10:00:00,25,14.5,14.5,90,90,90,70,70,70,80,80,80,50,50,50,4.5,3.5,4,2.5
2022-01-04 11:00:00,25,14,14,80,80,80,70,70,70,80,80,80,50,50,50,4,3.5,4,2.5
2022-01-04 12:00:00,25,15,15,110,110,110,90,90,90,80,80,80,20,20,20,5.5,4.5,4,1
2022-01-04 13:00:00,25,14.5,14.5,100,100,100,60,60,60,70,70,70,60,60,60,5,3,3.5,3
2022-01-04 14:00:00,25,14.5,14.5,90,90,90,80,80,80,70,70,70,30,30,30,4.5,4,3.5,2.5
2022-01-04 15:00:00,20,14.5,14.5,90,90,90,80,80,80,70,70,70,30,30,30,4.5,4,3.5,2.5
2022-01-04 16:00:00,20,14.5,14.5,90,90,90,80,80,80,70,70,70,30,30,30,4.5,4,3.5,2.5
2022-01-04 17:00:00,20,14.5,14.5,90,90,90,80,80,80,70,70,70,30,30,30,4.5,4,3.5,2.5
2022-01-04 18:00:00,20,14.7,14.7,84,84,84,80,80,80,74,74,74,56,56,56,4.2,4,3.7,2.8
2022-01-04 19:00:00,20,14.7,14.7,84,84,84,80,80,80,74,74,74,56,56,56,4.2,4,3.7,2.8
2022-01-04 19:30:00,20,14.7,14.7,84,84,84,80,80,80,74,74,74,56,56,56,4.2,4,3.2,2.8
2022-01-04 20:00:00,20,14.7,14.7,84,84,84,80,80,80,74,74,74,56,56,56,4.2,4,3.7,2.8
2022-01-04 21:00:00,20,14.7,14.7,84,84,84,80,80,80,74,74,74,56,56,56,4.2,4,3.7,2.8
2022-01-04 22:00:00,20,14.7,14.7,84,84,84,80,80,80,74,74,74,56,56,56,4.2,4,3.7,2.8
2022-01-04 23:00:00,16,11.5,11.5,64,64,64,52,52,52,66,66,66,48,48,48,3.2,2.6,3.3,2.4
2022-01-05 00:00:00,16,10.9,10.9,60,60,60,52,52,52,62,62,62,44,44,44,3,2.6,3.1,2.2
2022-01-05 01:00:00,16,10.9,10.9,60,60,60,52,52,52,62,62,62,44,44,44,3,2.6,3.1,2.2
2022-01-05 02:00:00,16,10.9,10.9,60,60,60,52,52,52,62,62,62,44,44,44,3,2.6,3.1,2.2
2022-01-05 03:00:00,16,10.9,10.9,60,60,60,52,52,52,62,62,62,44,44,44,3,2.6,3.1,2.2
2022-01-05 04:00:00,16,10.6,10.6,56,56,56,48,48,48,62,62,62,46,46,46,3.8,2.4,3.1,2.3
2022-01-05 05:00:00,16,10.6,10.6,56,56,56,48,48,48,62,62,62,46,46,46,2.8,2.4,3.1,2.3
2022-01-05 06:00:00,16,10.6,10.6,56,56,56,48,48,48,62,62,62,46,46,46,2.8,2.4,3.1,2.3
2022-01-05 07:00:00,16,10.6,10.6,56,56,56,48,48,48,62,62,62,46,46,46,2.8,2.4,3.1,2.3
2022-01-05 08:00:00,16,10.4,10.4,54,54,54,52,52,52,60,60,60,42,42,42,2.7,2.6,3,2.1
2022-01-05 09:00:00,20,11.9,11.9,70,70,70,54,54,54,66,66,66,48,48,48,3.5,2.7,3.3,2.4
2022-01-05 10:00:00,20,12.3,12.3,80,80,80,56,56,56,66,66,66,44,44,44,4,2.8,3.3,2.2
2022-01-05 11:00:00,20,12.6,12.6,80,80,80,62,62,62,64,64,64,46,46,46,4,3.1,3.2,2.3
2022-01-05 12:00:00,20,13.1,13.1,72,72,72,70,70,70,64,64,64,50,50,50,3.7,3.5,3.4,2.5
2022-01-05 13:00:00,20,13,13,72,72,72,70,70,70,63,63,63,50,50,50,3.7,3.5,3.3,2.5
2022-01-05 14:00:00,20,12.1,12.1,64,64,64,60,60,60,70,70,70,48,48,48,3.2,3,3.5,2.4
2022-01-05 15:00:00,20,12.4,12.4,68,68,68,64,64,64,68,68,68,48,48,48,3.4,3.2,3.4,2.4
2022-01-05 16:00:00,20,12.1,12.1,68,68,68,64,64,64,62,62,62,48,48,48,3.4,3.2,3.1,2.4
2022-01-05 17:00:00,20,12.1,12.1,68,68,68,64,64,64,62,62,62,48,48,48,3.4,3.2,3.1,2.4
2022-01-05 18:00:00,20,12.5,12.5,68,68,68,64,64,64,62,62,62,48,48,48,3.4,3.2,3.5,2.4
2022-01-05 19:00:00,20,13.7,13.7,76,76,76,70,70,70,72,72,72,56,56,56,3.8,3.5,3.6,2.8
2022-01-05 19:30:00,20,13.7,13.7,76,76,76,70,70,70,72,72,72,56,56,56,3.8,3.5,3.6,2.8
2022-01-05 20:00:00,20,14,14,76,76,76,70,70,70,76,76,76,56,56,56,3.8,3.5,3.8,2.8
2022-01-05 21:00:00,20,14,14,76,76,76,70,70,70,76,76,76,56,56,56,3.8,3.8,3.8,2.8
2022-01-05 22:00:00,20,14,14,76,76,76,70,70,70,76,76,76,56,56,56,3.8,3.8,3.8,2.8
2022-01-05 23:00:00,,,,,,,,,,,,,,,,,,,
2022-01-06 00:00:00,16,11,11,60,60,60,50,50,50,60,60,60,50,50,50,3,2.5,3,2.5
2022-01-06 01:00:00,16,11,11,60,60,60,50,50,50,60,60,60,50,50,50,3,2.5,3,2.5
2022-01-06 02:00:00,16,11,11,60,60,60,50,50,50,60,60,60,50,50,50,3,2.5,3,2.5
2022-01-06 03:00:00,16,11,11,60,60,60,50,50,50,60,60,60,50,50,50,3,2.5,3,2.5
2022-01-06 04:00:00,16,11,11,60,60,60,50,50,50,60,60,60,50,50,50,3,2.5,3,2.5
2022-01-06 05:00:00,16,11,11,60,60,60,50,50,50,60,60,60,50,50,50,3,2.5,3,2.5
2022-01-06 06:00:00,16,10.5,10.5,50,50,50,50,50,50,60,60,60,50,50,50,2.5,2.5,3,2.5
2022-01-06 07:00:00,16,10.5,10.5,50,50,50,50,50,50,70,70,70,50,50,50,2.5,2.5,3.5,2.5
2022-01-06 08:00:00,20,12.3,12.3,72,72,72,50,50,50,78,78,78,46,46,46,3.6,2.5,3.9,2.3
2022-01-06 09:00:00,20,12.3,12.3,72,72,72,50,50,50,78,78,78,46,46,46,3.6,2.5,3.9,2.3
2022-01-06 10:00:00,20,11.5,11.5,72,72,72,50,50,50,78,78,78,46,46,46,3.6,2.5,3.9,2.3
2022-01-06 11:00:00,20,12.5,12.5,72,73,73,50,50,50,78,78,78,46,46,46,3.6,2.5,3.9,2.3
2022-01-06 12:00:00,20,12.5,12.5,72,72,72,50,50,50,79,79,79,46,46,46,3.6,2.5,3.9,2.3
2022-01-06 13:00:00,20,12.5,12.5,72,73,73,50,50,50,79,79,78,46,47,46,3.6,2.5,3.9,2.3
2022-01-06 14:00:00,20,12.5,12.5,72,74,73,50,50,50,78,74,78,46,47,46,3.6,2.5,3.9,2.3
2022-01-06 15:00:00,22,13.8,13.8,78,78,78,76,76,76,74,74,74,48,48,48,3.9,2.8,3.7,2.4
2022-01-06 16:00:00,22,13.4,13.4,78,78,78,76,76,76,68,68,68,48,48,48,3.9,3.8,3.4,2.4
2022-01-06 17:00:00,22,13.4,13.4,78,78,78,76,76,76,68,68,68,48,48,48,3.9,3.8,3.4,2.4
2022-01-06 18:00:00,22,13.7,13.7,78,78,78,76,76,76,68,68,68,48,48,48,3.9,3.8,3.7,2.4
2022-01-06 19:00:00,22,13.7,13.7,78,78,78,76,76,76,74,74,74,48,48,48,3.9,3.8,3.7,2.4
2022-01-06 19:30:00,22,13.7,13.7,78,78,78,76,76,76,74,74,74,48,48,48,3.9,3.8,3.7,2.4
2022-01-06 20:00:00,22,13.7,13.7,78,78,78,76,76,76,74,74,74,48,48,48,3.9,3.8,3.7,2.4
2022-01-06 21:00:00,22,13.7,13.7,78,78,78,76,76,76,74,74,74,48,48,48,3.9,3.8,3.7,2.4
2022-01-06 22:00:00,16,13.1,13.1,76,76,76,66,66,66,72,72,72,48,48,48,3.8,3.3,3.6,2.4
2022-01-06 23:00:00,16,13.1,13.1,76,76,76,66,66,66,72,72,72,48,48,48,3.8,3.3,3.6,2.4
2022-01-08 00:00:00,14,10.6,10.6,50,50,50,62,62,61,60,60,60,40,40,40,2.5,3.1,3,2
2022-01-08 01:00:00,14,10.6,10.6,50,50,50,61,62,61,60,60,60,40,40,40,2.5,3.1,3,2
2022-01-08 02:00:00,14,10.6,10.6,50,50,50,60,60,60,60,60,60,40,40,40,2.5,3,3,2
2022-01-08 03:00:00,14,10.6,10.6,50,50,50,60,60,60,60,60,60,40,40,40,2.5,3,3,2
2022-01-08 04:00:00,14,10.6,10.6,50,50,50,60,60,60,60,60,60,40,40,40,2.5,3,3,2
2022-01-08 05:00:00,14,10,10,50,50,50,60,60,60,60,60,60,40,40,40,2.5,3,3,2
2022-01-08 06:00:00,14,10,10,50,50,50,60,60,60,60,60,60,40,40,40,2.5,3,3,2
2022-01-08 07:00:00,14,10,10,50,50,50,60,60,60,60,60,60,40,40,40,2.5,3,3,2
2022-01-08 08:00:00,14,13.7,13.7,96,96,96,70,70,70,64,64,64,44,44,44,4.8,3.5,3.2,2.2
2022-01-08 09:00:00,16,13.1,13.1,76,76,76,68,68,68,76,76,76,42,42,42,3.8,3.4,3.8,2.1
2022-01-08 10:00:00,16,13.3,13.3,76,76,76,70,70,70,76,76,76,44,44,44,3.8,3.5,3.8,2.2
2022-01-08 11:00:00,16,13.3,13.3,76,76,76,70,70,70,76,76,76,44,44,44,3.8,3.5,3.8,2.2
2022-01-08 12:00:00,16,13.8,13.8,90,90,90,86,86,86,86,86,86,54,54,54,4.5,4.3,4.3,2.7
2022-01-08 13:00:00,25,15.8,15.8,90,90,90,86,86,86,86,86,86,54,54,54,4.5,4.3,4.3,2.7
2022-01-08 14:00:00,25,15,15,100,100,100,70,70,70,80,80,80,50,50,50,5,3.5,4,2.5
2022-01-08 15:00:00,25,15,15,100,100,100,70,70,70,80,80,80,50,50,50,5,3.5,4,2.5
2022-01-08 16:00:00,25,15,15,100,100,100,70,70,70,80,80,80,50,50,50,5,3.5,4,2.5
2022-01-08 17:00:00,25,15,15,100,100,100,70,70,70,80,80,80,50,50,50,5,3.5,4,2.5
2022-01-08 18:00:00,25,16,16,100,100,100,80,80,80,80,80,80,60,60,60,5,4,4,3
2022-01-08 19:00:00,25,16,16,100,100,100,80,80,80,80,80,80,60,60,60,5,4,4,3
2022-01-08 19:30:00,25,16,16,100,100,100,80,80,80,80,80,80,60,60,60,5,4,4,3
2022-01-08 20:00:00,25,16,16,100,100,100,80,80,80,80,80,80,60,60,60,5,4,4,3
